,order_id,product_id,add_to_cart_order,reordered
730740,1797320,35108,2,1
730741,1797320,12916,3,0
730742,1797320,11819,4,0
730743,1797320,19173,5,0
730744,1797320,27811,6,1
730745,1797320,23029,7,0
730746,1797320,13512,8,0
730747,1797320,13058,9,0
730748,1797320,31634,10,0
730813,1797508,13609,1,0
730814,1797508,5876,2,0
730815,1797508,41089,3,0
730816,1797508,41544,4,1
730817,1797508,35168,5,0
730818,1797508,2339,6,0
730819,1797508,9403,7,0
730820,1797508,33290,8,0
730821,1797508,43463,9,0
730822,1797508,26728,10,0
730823,1797508,26940,11,0
730824,1797508,31717,12,0
730825,1797508,25919,13,0
730826,1797508,33731,14,0
730827,1797508,46720,15,0
730828,1797508,29432,16,0
730829,1797508,16679,17,0
730830,1797508,14924,18,0
730831,1797508,18828,19,0
730832,1797540,32175,1,1
730833,1797540,42518,2,1
730834,1797540,17122,3,1
730835,1797540,40354,4,1
730836,1797540,4138,5,0
730837,1797540,21417,6,0
730838,1797540,40332,7,0
730839,1797540,21086,8,0
730840,1797540,16953,9,0
730954,1797716,12707,1,0
730955,1797716,18814,2,0
730956,1797716,44100,3,0
730957,1797716,38747,4,1
730958,1797716,21709,5,1
730959,1797716,9411,6,1
730960,1797716,35004,7,1
730986,1797783,24852,1,1
730987,1797783,38200,2,1
730988,1797783,1732,3,1
730989,1797783,39157,4,1
730990,1797783,432,5,1
730991,1797783,38479,6,1
730992,1797783,27096,7,1
730993,1797783,12805,8,1
730994,1797783,33931,9,1
730995,1797783,1464,10,1
730996,1797783,41473,11,1
730997,1797783,13102,12,1
730998,1797783,35507,13,1
730999,1797783,28571,14,1
731000,1797783,47532,15,1
731001,1797783,33664,16,1
731002,1797783,21351,17,1
731003,1797783,43171,18,1
731004,1797783,35762,19,1
731005,1797783,47242,20,1
731006,1797783,46041,21,1
731007,1797783,32545,22,1
731008,1797783,26324,23,1
731009,1797783,47570,24,1
731010,1797783,8424,25,1
731011,1797783,5077,26,1
731012,1797783,15153,27,1
731013,1797783,10673,28,0
731014,1797783,30910,29,0
731253,1798596,31231,1,1
731254,1798596,48142,2,1
731255,1798596,33589,3,1
731256,1798596,6236,4,1
731257,1798596,20378,5,1
731258,1798596,32955,6,1
731259,1798596,18253,7,1
731260,1798596,43377,8,1
731261,1798596,35124,9,1
731262,1798596,23483,10,1
731263,1798596,47098,11,1
731264,1798596,16353,12,1
731265,1798596,28600,13,1
731266,1798596,22695,14,1
731267,1798596,17335,15,0
731268,1798596,5436,16,1
731269,1798596,39891,17,0
731270,1798596,34466,18,0
731271,1798596,27415,19,1
731272,1798596,31467,20,1
731273,1798596,38050,21,0
731274,1798596,43205,22,0
731275,1798596,24321,23,0
731414,1799075,13176,1,1
731415,1799075,8174,2,1
731416,1799075,3957,3,1
731417,1799075,49235,4,1
731418,1799075,33000,5,1
731419,1799075,10673,6,1
731420,1799075,21077,7,1
731421,1799075,45,8,1
731422,1799075,7781,9,1
731423,1799075,19006,10,1
731424,1799075,23265,11,1
731425,1799075,8529,12,1
731426,1799075,12496,13,1
731427,1799075,14999,14,1
731428,1799075,27966,15,1
731429,1799075,39059,16,1
731430,1799075,43338,17,0
731431,1799075,10409,18,0
731432,1799075,5622,19,0
731433,1799075,39485,20,0
731434,1799075,29487,21,1
731435,1799075,5172,22,1
731436,1799075,23430,23,0
731477,1799238,31893,1,0
731478,1799238,26128,2,1
731479,1799238,40545,3,0
731480,1799238,1215,4,0
731481,1799238,19634,5,0
731482,1799238,28156,6,0
731483,1799238,22828,7,0
731484,1799238,31040,8,0
731485,1799238,32139,9,0
731486,1799238,40688,10,0
731487,1799238,21616,11,1
731488,1799238,40706,12,0
731489,1799238,46394,13,0
731490,1799238,48745,14,0
731500,1799384,30122,1,0
731501,1799384,26369,2,1
731502,1799384,2002,3,0
731503,1799384,37103,4,0
731504,1799384,8174,5,0
731505,1799384,39408,6,0
731506,1799384,26209,7,0
731507,1799384,47626,8,0
731508,1799384,37158,9,0
731509,1799384,38772,10,0
731510,1799384,48179,11,1
731511,1799384,34012,12,0
731512,1799384,47144,13,0
731566,1799539,35670,1,0
731567,1799539,18362,2,1
731570,1799742,11339,1,1
731571,1799742,16883,2,1
731572,1799742,26373,3,1
731573,1799742,1763,4,0
731574,1799742,9851,5,0
731888,1800322,5025,1,1
731889,1800322,47626,2,0
731890,1800322,42265,3,1
731891,1800322,17794,4,1
731892,1800322,34969,5,1
731893,1800322,34358,6,0
731894,1800322,28993,7,1
731895,1800322,26985,8,1
731896,1800322,19348,9,1
731897,1800322,48364,10,1
731898,1800322,44142,11,1
731899,1800322,43295,12,1
731900,1800322,9470,13,1
731901,1800322,11071,14,1
731902,1800322,45763,15,1
731903,1800322,45007,16,0
731904,1800322,7632,17,1
731905,1800322,24184,18,1
731906,1800322,6003,19,0
732102,1800585,7881,1,1
732103,1800585,37317,2,1
732104,1800585,47867,3,1
732105,1800585,43409,4,1
732106,1800585,30433,5,1
732107,1800585,11494,6,0
732190,1800825,44632,1,1
732191,1800825,11520,2,1
732192,1800825,30027,3,0
732193,1800825,44449,4,0
732194,1800825,43789,5,0
732195,1800825,24964,6,1
732196,1800825,4605,7,0
732197,1800825,41570,8,0
732198,1800825,35855,9,0
732199,1800825,10243,10,0
732200,1800825,28289,11,1
732201,1800825,10246,12,1
732202,1800825,42617,13,1
732203,1800825,36070,14,0
732204,1800825,1408,15,1
732205,1800825,5791,16,0
732206,1800825,44628,17,1
732207,1800825,47626,18,1
732247,1800965,39180,1,1
732248,1800965,46906,2,1
732249,1800965,34126,3,1
732250,1800965,45453,4,1
732251,1800965,26209,5,1
732252,1800965,37646,6,1
732253,1800965,11710,7,1
732254,1800965,27521,8,1
732255,1800965,13176,9,0
732256,1800965,21137,10,1
732257,1800965,34969,11,1
732258,1800965,37971,12,1
732259,1800965,1244,13,1
732260,1800965,47626,14,1
732261,1800965,8174,15,1
732262,1800965,22849,16,1
732263,1800965,2579,17,1
732264,1800965,32433,18,1
732265,1800965,24695,19,1
732266,1800965,9076,20,1
732267,1800965,24830,21,1
732268,1800965,42633,22,0
732303,1800990,2935,1,1
732304,1800990,3801,2,1
732305,1800990,15872,3,0
732306,1800990,5618,4,1
732307,1800990,45063,5,1
732308,1800990,33351,6,1
732309,1800990,15290,7,1
732310,1800990,21573,8,1
732311,1800990,16882,9,1
732312,1800990,25544,10,1
732313,1800990,33735,11,1
732314,1800990,2295,12,0
732315,1800990,4163,13,1
732316,1800990,9387,14,1
732317,1800990,42495,15,0
732318,1800990,45763,16,1
732319,1800990,40706,17,1
732320,1800990,43352,18,0
732321,1800990,6003,19,0
732322,1800990,26604,20,0
732323,1800990,16797,21,0
732324,1800990,38236,22,0
732325,1801047,26209,1,1
732326,1801047,20114,2,1
732327,1801047,47766,3,1
732328,1801047,8670,4,1
732329,1801047,38293,5,1
732330,1801047,25890,6,1
732331,1801047,21010,7,1
732332,1801047,45007,8,1
732357,1801103,45570,1,1
732358,1801103,14764,2,1
732359,1801103,41273,3,1
732360,1801103,17652,4,1
732361,1801103,47209,5,1
732362,1801103,2350,6,1
732363,1801103,16127,7,1
732364,1801103,45374,8,1
732365,1801103,2086,9,1
732366,1801103,35004,10,1
732632,1801524,27521,1,1
732633,1801524,13176,2,1
732634,1801524,28204,3,1
732635,1801524,5025,4,0
732636,1801524,39812,5,0
732637,1801524,47626,6,0
732638,1801524,34243,7,0
732639,1801524,5450,8,0
732640,1801524,19048,9,0
732641,1801524,32689,10,0
732642,1801524,35951,11,1
732643,1801524,35221,12,0
732644,1801524,20113,13,0
732645,1801524,3682,14,0
732646,1801524,36034,15,0
732701,1801589,43027,1,1
732702,1801589,17631,2,0
732703,1801589,31808,3,0
732704,1801589,42731,4,0
732705,1801589,8506,5,0
732827,1802051,23258,1,1
732828,1802051,19160,2,1
732829,1802051,9075,3,1
732830,1802051,16953,4,0
732869,1802248,21137,1,1
732870,1802248,47900,2,1
732871,1802248,48600,3,1
732872,1802248,13176,4,1
732873,1802248,26800,5,0
732874,1802248,17771,6,0
732875,1802248,49191,7,1
732876,1802248,5876,8,1
732877,1802248,20767,9,0
733000,1802772,196,1,1
733001,1802772,7862,2,1
733002,1802772,16283,3,1
733003,1802772,5351,4,1
733004,1802838,3849,1,0
733005,1802838,18418,2,0
733006,1802838,41290,3,0
733007,1802838,44632,4,1
733008,1802838,26620,5,1
733009,1802838,12576,6,1
733010,1802838,45747,7,1
733011,1802838,35221,8,0
733012,1802838,41057,9,0
733013,1802838,18205,10,0
733014,1802838,38834,11,0
733015,1802838,26431,12,0
733016,1802838,19382,13,1
733017,1802838,26021,14,0
733018,1802838,3661,15,0
733019,1802838,13494,16,0
733020,1802838,13425,17,0
733021,1802838,28930,18,0
733022,1802838,40174,19,0
733023,1802838,24799,20,1
733024,1802838,43662,21,1
733025,1802838,44765,22,1
733026,1802838,41165,23,1
733027,1802838,40709,24,1
733028,1802838,6489,25,1
733029,1802838,14780,26,0
733030,1802838,19446,27,0
733031,1802838,13740,28,1
733032,1802838,39509,29,1
733033,1802838,32818,30,0
733034,1802838,10724,31,1
733035,1802838,7175,32,0
733046,1802891,33198,1,1
733047,1802891,39657,2,1
733048,1802891,45004,3,1
733049,1802891,19887,4,1
733050,1802891,42224,5,0
733051,1802891,11913,6,0
733064,1802944,27966,1,1
733065,1802944,22825,2,1
733066,1802944,39928,3,1
733067,1802944,47209,4,1
733068,1802944,48364,5,1
733069,1802944,25747,6,1
733070,1802944,15510,7,1
733071,1802944,1890,8,1
733072,1802944,15649,9,1
733170,1803132,27845,1,1
733171,1803132,4515,2,1
733172,1803132,39581,3,1
733173,1803132,6719,4,1
733174,1803132,2860,5,1
733175,1803132,24891,6,1
733176,1803132,10980,7,1
733177,1803132,44641,8,1
733178,1803132,22151,9,1
733179,1803132,44867,10,1
733180,1803132,11408,11,1
733181,1803132,27415,12,1
733182,1803132,1519,13,1
733183,1803132,27676,14,1
733184,1803132,27680,15,1
733185,1803132,19005,16,1
733186,1803132,28600,17,0
733187,1803132,29744,18,1
733188,1803132,37029,19,1
733189,1803132,35042,20,1
733190,1803132,4842,21,1
733191,1803132,17758,22,1
733192,1803132,27305,23,0
733193,1803132,35440,24,1
733194,1803132,9829,25,1
733195,1803132,32519,26,1
733196,1803132,29267,27,1
733197,1803132,78,28,1
733198,1803132,39201,29,1
733199,1803132,20955,30,0
733200,1803132,49070,31,0
733201,1803132,29805,32,0
733213,1803156,31420,1,1
733214,1803156,38563,2,1
733215,1803156,16823,3,1
733220,1803178,46877,1,1
733600,1804574,17600,1,1
733601,1804574,7781,2,1
733602,1804574,13176,3,1
733603,1804574,27104,4,1
733604,1804574,28985,5,0
733605,1804574,32624,6,0
733606,1804574,36186,7,1
733607,1804574,1940,8,1
733608,1804574,5450,9,0
733609,1804574,26209,10,0
733610,1804574,5876,11,0
733611,1804574,10613,12,1
733612,1804574,30450,13,0
733613,1804574,83,14,0
733614,1804574,46979,15,0
733615,1804574,22795,16,0
733616,1804574,35004,17,0
733617,1804574,16185,18,1
733618,1804574,11461,19,0
733643,1804652,9714,1,0
733644,1804652,37625,2,0
733645,1804652,7631,3,0
733646,1804652,4562,4,0
733647,1804652,32573,5,0
733648,1804652,31789,6,0
733649,1804652,49131,7,0
733650,1804652,35761,8,0
733651,1804652,4880,9,0
733652,1804652,29193,10,0
733837,1805024,4472,1,1
733838,1805024,1516,2,0
733839,1805024,39275,3,0
733840,1805024,24768,4,1
733841,1805024,8567,5,1
733842,1805024,31003,6,0
733843,1805024,44570,7,1
733844,1805024,40332,8,0
733845,1805024,37067,9,1
733846,1805045,30718,1,0
733847,1805045,36036,2,0
733848,1805045,29993,3,0
733849,1805045,48628,4,0
733850,1805045,6297,5,0
733851,1805045,22035,6,0
734045,1805444,16789,1,1
734046,1805444,29447,2,1
734047,1805444,27608,3,1
734048,1805444,13166,4,1
734049,1805444,19261,5,1
734050,1805444,39877,6,1
734051,1805444,2592,7,1
734052,1805444,17847,8,1
734053,1805444,9659,9,1
734054,1805444,2085,10,1
734055,1805444,43908,11,1
734056,1805444,33731,12,1
734057,1805444,23895,13,0
734058,1805444,15527,14,1
734138,1805633,26021,1,0
734139,1805633,13740,2,1
734140,1805633,23375,3,1
734141,1805633,26346,4,1
734142,1805633,26131,5,1
734143,1805633,8490,6,1
734144,1805633,38562,7,1
734145,1805633,21137,8,1
734146,1805633,22474,9,0
734147,1805633,37158,10,1
734148,1805633,162,11,1
734149,1805633,3661,12,1
734150,1805633,30391,13,1
734151,1805633,40706,14,1
734152,1805633,44098,15,1
734153,1805633,39427,16,1
734154,1805633,48857,17,1
734155,1805633,13852,18,0
734156,1805633,33731,19,0
734157,1805633,20169,20,1
734158,1805633,38533,21,1
734378,1806303,26209,1,0
734379,1806303,37646,2,0
734380,1806303,43378,3,0
734381,1806303,48493,4,0
734382,1806303,25340,5,1
734419,1806432,49352,1,1
734420,1806432,44267,2,0
734421,1806432,45954,3,1
734422,1806432,24368,4,1
734423,1806432,5077,5,1
734424,1806432,47626,6,1
734518,1806635,5876,1,1
734519,1806635,16185,2,1
734520,1806635,18531,3,1
734521,1806635,24852,4,1
734522,1806635,25466,5,1
734665,1806887,15290,1,1
734666,1806887,9339,2,1
734667,1806887,5646,3,1
734668,1806887,47209,4,1
734669,1806887,14652,5,1
734670,1806887,7026,6,1
734671,1806887,46979,7,1
734672,1806887,17789,8,1
734673,1806887,19678,9,1
734674,1806887,15576,10,0
734675,1806887,4920,11,1
734676,1806887,21137,12,1
734677,1806887,37646,13,1
734932,1807559,5034,1,1
734933,1807559,29640,2,1
734934,1807559,38511,3,1
734935,1807559,25443,4,1
734936,1807559,38560,5,1
734937,1807559,35906,6,0
734938,1807559,18498,7,1
734939,1807559,17862,8,1
734940,1807559,2945,9,0
734941,1807559,2568,10,0
734942,1807559,11798,11,0
734943,1807559,34466,12,0
734944,1807559,5375,13,1
734945,1807559,13780,14,0
735071,1807876,2962,1,1
735072,1807876,14947,2,1
735073,1807876,432,3,1
735074,1807876,47144,4,1
735075,1807876,20119,5,1
735076,1807876,43961,6,1
735077,1807876,35221,7,1
735078,1807876,9387,8,1
735079,1807876,21709,9,1
735080,1807876,44632,10,1
735081,1807876,28204,11,1
735082,1807876,12576,12,1
735083,1807876,9934,13,1
735084,1807876,4920,14,1
735222,1808138,35221,1,1
735223,1808138,31964,2,1
735224,1808138,20734,3,0
735225,1808138,44303,4,0
735226,1808138,2312,5,0
735227,1808138,11408,6,1
735228,1808138,5537,7,1
735229,1808138,19711,8,0
735230,1808138,34243,9,0
735251,1808160,34050,1,1
735252,1808160,45687,2,1
735253,1808160,23888,3,1
735254,1808160,40611,4,1
735255,1808160,33780,5,1
735256,1808160,19863,6,1
735257,1808160,23873,7,1
735258,1808160,22972,8,1
735259,1808160,40616,9,1
735260,1808160,31610,10,1
735261,1808160,26653,11,0
735262,1808160,14168,12,0
735263,1808160,5468,13,0
735306,1808358,18157,1,1
735307,1808358,38908,2,1
735308,1808358,35988,3,0
735309,1808358,43352,4,1
735310,1808358,49114,5,1
735311,1808358,1216,6,1
735312,1808358,5449,7,0
735313,1808358,28278,8,0
735314,1808358,39619,9,0
735315,1808358,39275,10,1
735316,1808358,939,11,0
735317,1808358,21108,12,1
735318,1808380,21137,1,1
735344,1808565,36651,1,1
735482,1809064,49609,1,1
735483,1809064,1194,2,1
735484,1809064,11182,3,1
735485,1809064,8758,4,1
735486,1809064,4366,5,1
735487,1809064,25824,6,1
735488,1809064,23959,7,0
735489,1809064,39858,8,0
735490,1809064,1714,9,0
735491,1809064,16290,10,0
735492,1809064,14715,11,1
735539,1809132,1463,1,0
735540,1809132,30233,2,0
735541,1809132,39427,3,0
735542,1809132,24838,4,0
735543,1809132,2383,5,0
735544,1809132,22793,6,0
735545,1809132,18286,7,0
735546,1809132,11352,8,0
735561,1809198,12782,1,1
735562,1809198,6016,2,1
735563,1809198,4515,3,1
735564,1809198,6569,4,1
735565,1809198,23621,5,1
735566,1809198,45130,6,0
735567,1809198,48086,7,0
735568,1809198,15921,8,0
735569,1809198,25937,9,0
735570,1809198,18398,10,0
735571,1809198,48435,11,1
735609,1809422,36472,1,0
735610,1809422,48812,2,1
735611,1809422,43739,3,1
735612,1809441,28199,1,1
735613,1809441,37792,2,1
735614,1809441,41842,3,0
735615,1809441,24852,4,1
735616,1809441,27845,5,1
735617,1809441,25890,6,0
735618,1809441,46676,7,0
735619,1809441,9076,8,0
735620,1809441,39924,9,0
735759,1809607,46206,1,1
735760,1809607,22825,2,1
735761,1809607,21903,3,1
735762,1809607,33768,4,1
735763,1809607,4799,5,1
735764,1809607,8053,6,1
735765,1809607,24024,7,1
735766,1809607,22178,8,1
735767,1809607,10246,9,1
735768,1809607,5959,10,1
735859,1809976,12341,1,0
735860,1809976,43352,2,1
735861,1809976,6184,3,1
736037,1810566,2717,1,0
736038,1810566,36316,2,1
736039,1810566,17631,3,1
736040,1810566,12065,4,0
736041,1810566,46691,5,0
736042,1810566,49228,6,0
736307,1811379,9088,1,0
736308,1811379,42534,2,0
736309,1811379,34368,3,0
736310,1811379,32261,4,0
736311,1811379,39132,5,0
736397,1811666,35547,1,1
736398,1811666,31927,2,1
736399,1811666,7381,3,1
736400,1811666,3952,4,1
736401,1811666,24852,5,1
736402,1811666,2480,6,1
736403,1811666,6046,7,1
736404,1811666,12341,8,1
736405,1811666,40396,9,0
736406,1811666,11941,10,0
736407,1811666,11776,11,1
736408,1811666,12036,12,1
736409,1811666,12395,13,1
736410,1811666,27938,14,1
736411,1811666,2078,15,1
736412,1811666,19508,16,1
736413,1811666,46226,17,0
736414,1811666,19446,18,0
736542,1811975,2102,1,0
736543,1811975,22866,2,0
736544,1811975,34931,3,0
736545,1811975,2202,4,0
736546,1811975,1399,5,0
736547,1811975,4302,6,0
736548,1811975,48455,7,0
736549,1811975,43565,8,0
736550,1811975,24561,9,0
736551,1811975,8022,10,0
736552,1811975,26709,11,0
736553,1811975,6213,12,0
736554,1811975,48364,13,1
736555,1811975,38383,14,0
736556,1811975,31683,15,0
736557,1811975,5025,16,1
736558,1811975,28842,17,1
736559,1811975,10749,18,1
736560,1811975,1408,19,1
736561,1811975,13988,20,0
736562,1811975,20536,21,0
736570,1812123,39322,1,1
736571,1812123,38730,2,1
736572,1812123,36360,3,1
736573,1812123,39295,4,1
736574,1812123,27360,5,1
736575,1812123,7628,6,1
736576,1812123,24184,7,0
736577,1812123,34234,8,0
736632,1812201,27966,1,1
736633,1812201,1134,2,1
736634,1812201,38313,3,1
736635,1812201,34137,4,1
736636,1812201,32864,5,1
736637,1812201,15290,6,1
736638,1812201,24184,7,1
736639,1812201,22825,8,1
736640,1812201,37766,9,1
736641,1812201,18615,10,1
736642,1812201,37646,11,1
736643,1812201,25824,12,1
736644,1812201,38777,13,1
736645,1812201,21137,14,1
736646,1812201,1695,15,0
736806,1812629,38033,1,0
736807,1812629,28670,2,1
736808,1812629,46979,3,1
736809,1812629,9138,4,1
736810,1812629,8075,5,1
736855,1812733,34969,1,1
736856,1812733,35108,2,0
736857,1812733,21267,3,0
736858,1812733,6631,4,0
736859,1812733,47766,5,1
736860,1812733,38383,6,1
736861,1812733,11830,7,0
736862,1812733,29793,8,0
736863,1812733,41007,9,0
736864,1812733,19503,10,0
736865,1812733,4071,11,0
736866,1812733,29894,12,0
736867,1812733,47626,13,0
736868,1812733,45066,14,1
736873,1812781,4267,1,1
736874,1812781,6287,2,0
736875,1812781,27344,3,0
736876,1812781,26604,4,1
736877,1812781,39928,5,0
736878,1812781,40706,6,0
736879,1812781,4011,7,0
736880,1812781,7702,8,0
736899,1812853,26165,1,1
736900,1812853,1488,2,1
736901,1812853,11777,3,1
736902,1812853,13870,4,1
736903,1812853,17027,5,1
736904,1812853,21125,6,1
736905,1812853,47209,7,0
736906,1812853,20878,8,0
736907,1812853,28156,9,1
736908,1812853,19467,10,0
737031,1813269,40377,1,1
737032,1813269,20734,2,0
737033,1813269,15349,3,0
737034,1813269,49520,4,0
737035,1813269,35221,5,1
737036,1813269,39947,6,0
737037,1813269,13176,7,1
737038,1813269,18159,8,0
737039,1813269,26209,9,1
737040,1813269,39216,10,0
737041,1813269,23362,11,0
737042,1813269,13870,12,1
737043,1813269,14651,13,1
737044,1813269,22220,14,1
737045,1813269,9494,15,0
737046,1813269,9232,16,0
737047,1813269,15440,17,0
737048,1813269,16366,18,0
737156,1813486,43394,1,0
737157,1813486,4210,2,0
737158,1813486,19449,3,0
737159,1813486,4920,4,1
737160,1813486,35264,5,0
737161,1813486,8424,6,0
737162,1813486,3913,7,0
737163,1813486,45007,8,1
737164,1813486,45368,9,0
737165,1813486,2124,10,0
737166,1813486,31927,11,0
737392,1814209,5785,1,1
737393,1814209,19741,2,1
737394,1814209,20632,3,1
737395,1814209,21405,4,1
737396,1814209,30391,5,1
737397,1814209,32864,6,1
737398,1814209,10749,7,1
737399,1814209,45007,8,1
737400,1814209,18479,9,1
737401,1814209,9265,10,1
737402,1814209,26604,11,1
737441,1814458,47144,1,0
737442,1814458,9421,2,0
737443,1814458,39097,3,0
737444,1814458,44728,4,0
737445,1814458,18465,5,0
737446,1814458,9337,6,0
737447,1814458,23178,7,0
737448,1814458,10644,8,0
737449,1814458,45002,9,0
737450,1814458,21903,10,1
737451,1814458,37646,11,0
737452,1814458,47209,12,1
737453,1814458,31717,13,1
737454,1814458,43789,14,0
737455,1814458,26369,15,0
737456,1814458,44359,16,0
737457,1814458,33303,17,0
737458,1814458,45613,18,0
737674,1815024,45669,1,1
737675,1815024,22015,2,1
737676,1815024,2538,3,1
737677,1815024,18534,4,0
737678,1815024,13190,5,0
737679,1815024,27796,6,0
737680,1815024,18987,7,0
737681,1815024,39201,8,0
737682,1815024,9327,9,0
737683,1815024,45037,10,0
737684,1815024,25435,11,0
737685,1815024,44267,12,1
737777,1815303,42356,1,1
737778,1815303,42557,2,1
737779,1815303,18027,3,0
737780,1815303,5612,4,1
737781,1815303,33065,5,0
737782,1815303,44475,6,1
737783,1815303,4354,7,0
737889,1815575,13176,1,1
737890,1815575,29574,2,1
737891,1815575,17316,3,1
737892,1815575,13629,4,1
737893,1815575,22227,5,1
737894,1815575,31040,6,1
737895,1815575,33198,7,0
737896,1815575,401,8,0
737897,1815575,39475,9,0
737898,1815575,18140,10,1
737899,1815575,5250,11,0
737900,1815575,10551,12,0
737901,1815575,37928,13,0
737902,1815575,33468,14,0
737903,1815575,8465,15,0
737904,1815575,27625,16,0
737905,1815575,5134,17,0
737906,1815575,39275,18,1
737907,1815575,21137,19,1
737908,1815575,21903,20,1
737909,1815575,1890,21,0
737910,1815575,36510,22,0
737911,1815575,13733,23,0
737912,1815575,12039,24,0
738343,1816635,45066,1,1
738344,1816635,1529,2,1
738345,1816635,8193,3,1
738346,1816635,23375,4,1
738347,1816635,31040,5,1
738348,1816635,11520,6,1
738349,1816635,7485,7,1
738350,1816635,37458,8,0
738351,1816635,17872,9,1
738352,1816635,34429,10,1
738353,1816635,43789,11,1
738354,1816635,28278,12,0
738435,1816853,17425,1,1
738436,1816853,36086,2,1
738437,1816853,14863,3,1
738438,1816853,44987,4,1
738439,1816853,14536,5,1
738440,1816853,47759,6,0
738441,1816853,34433,7,1
738442,1816853,14726,8,1
738443,1816853,25266,9,1
738444,1816853,48311,10,1
738445,1816853,23537,11,1
738446,1816853,14290,12,1
738447,1816853,37142,13,1
738552,1817103,2416,1,1
738553,1817103,5198,2,1
738554,1817103,30042,3,1
738555,1817103,7354,4,1
738556,1817103,43488,5,1
738557,1817103,20281,6,1
738558,1817103,15078,7,1
738559,1817103,48144,8,1
738784,1817963,49520,1,1
738785,1817963,43693,2,1
738786,1817963,21472,3,1
738787,1817963,17122,4,1
738788,1817963,47815,5,1
738789,1817963,3979,6,1
738790,1817963,49110,7,1
738791,1817963,28433,8,1
738792,1817963,46572,9,1
738793,1817963,39041,10,1
738794,1817963,31871,11,1
738795,1817963,19620,12,1
738796,1817963,2481,13,1
738797,1817963,5069,14,1
738798,1817963,16237,15,0
738831,1818080,37070,1,1
738832,1818080,8048,2,1
738833,1818080,47402,3,1
738834,1818080,16797,4,1
738835,1818080,44368,5,1
738843,1818190,21903,1,1
738844,1818190,13176,2,1
738845,1818190,39275,3,1
738846,1818190,21288,4,1
738847,1818190,43637,5,1
738854,1818216,13176,1,1
738855,1818216,40174,2,0
738856,1818216,14996,3,0
738857,1818216,2716,4,0
738858,1818216,48726,5,0
738859,1818216,45210,6,0
738860,1818216,6361,7,1
738873,1818267,19660,1,0
738874,1818267,12193,2,0
738875,1818267,28199,3,1
738876,1818267,5450,4,0
738877,1818267,33754,5,0
738878,1818267,33787,6,0
738879,1818267,11925,7,0
738880,1818267,14917,8,0
738881,1818267,48442,9,0
738882,1818267,39850,10,0
738883,1818267,1749,11,0
738884,1818267,7084,12,0
738885,1818267,19659,13,0
739050,1818734,27966,1,1
739051,1818734,13176,2,1
739052,1818734,32227,3,1
739053,1818734,14999,4,1
739054,1818734,43772,5,1
739055,1818734,16920,6,1
739056,1818734,11461,7,0
739057,1818734,40063,8,0
739058,1818734,5067,9,0
739059,1818734,287,10,1
739060,1818734,13083,11,0
739108,1819047,3298,1,1
739333,1819869,11281,1,1
739334,1819869,40136,2,0
739335,1819869,4675,3,0
739336,1819869,15895,4,0
739337,1819869,45762,5,0
739338,1819869,41958,6,0
739339,1819869,28842,7,0
739340,1819869,26209,8,0
739341,1819869,4605,9,0
739342,1819869,28985,10,0
739349,1819888,3798,1,1
739350,1819888,42265,2,1
739351,1819888,35561,3,1
739352,1819888,26348,4,1
739353,1819888,9387,5,1
739354,1819888,20518,6,0
739405,1820106,21903,1,1
739467,1820154,717,1,1
739468,1820154,41475,2,1
739469,1820154,26562,3,1
739470,1820154,712,4,1
739471,1820154,23644,5,1
739472,1820154,2855,6,0
739473,1820154,36772,7,0
739474,1820154,3098,8,1
739475,1820154,40063,9,1
739691,1820623,99,1,0
739692,1820623,34969,2,0
739693,1820623,16145,3,0
739694,1820623,18479,4,0
739695,1820623,38012,5,0
739696,1820623,12204,6,0
739697,1820623,13431,7,0
739698,1820623,34243,8,0
739699,1820623,32230,9,0
739700,1820623,34524,10,0
739701,1820623,32035,11,0
739702,1820623,30620,12,0
739703,1820623,33752,13,0
739704,1820623,27715,14,0
739705,1820623,43789,15,1
739706,1820623,24852,16,1
739765,1820963,1782,1,1
739766,1820963,28357,2,1
739767,1820963,45149,3,1
739768,1820963,17332,4,1
739769,1820963,24234,5,1
739770,1820963,23605,6,1
739771,1820963,6187,7,1
739772,1820963,16647,8,1
739773,1820963,33476,9,1
739774,1820963,49355,10,0
739775,1820963,47766,11,0
739776,1820963,24925,12,1
739777,1820963,19660,13,0
739778,1820963,18394,14,0
739837,1821042,33232,1,1
739838,1821042,20119,2,1
739839,1821042,12594,3,0
739840,1821042,30638,4,0
739965,1821404,9421,1,0
739966,1821404,19894,2,0
739967,1821404,3211,3,0
739968,1821404,7676,4,0
739969,1821404,17948,5,0
739970,1821404,27966,6,0
739971,1821404,31231,7,0
739972,1821404,44051,8,0
739973,1821404,8580,9,0
739974,1821404,40146,10,0
739975,1821404,27845,11,0
740006,1821559,38739,1,0
740098,1821865,22507,1,0
740099,1821865,5068,2,1
740100,1821865,4724,3,1
740101,1821865,43352,4,1
740102,1821865,21903,5,0
740130,1821899,15008,1,1
740131,1821899,24852,2,0
740132,1821899,5479,3,1
740133,1821899,19677,4,1
740134,1821899,27966,5,0
740135,1821899,21910,6,0
740136,1821899,31487,7,1
740137,1821899,48220,8,1
740138,1821899,4350,9,0
740139,1821899,18689,10,0
740140,1821899,15984,11,1
740141,1821899,22035,12,0
740142,1821899,5547,13,0
740143,1821899,43373,14,1
740144,1821899,19711,15,1
740145,1821899,34224,16,1
